318,341.0,12241.38,15265.33,0.0
318,342.0,12241.39,15267.04,1.0
318,343.0,12241.42,15271.15,1.0
318,344.0,12241.45,15277.16,1.0
318,345.0,12241.5,15284.56,1.0
318,346.0,12241.55,15293.49,1.0
318,347.0,12241.62,15304.88,1.0
318,348.0,12241.7,15317.85,1.0
318,349.0,12241.79,15332.81,1.0
318,350.0,12241.87,15345.58,1.0
318,351.0,12241.71,15353.83,1.0
318,352.0,12236.55,15360.76,1.0
318,353.0,12227.04,15361.69,1.0
318,354.0,12215.58,15362.23,1.0
318,355.0,12201.87,15362.88,1.0
318,356.0,12186.39,15363.62,1.0
318,357.0,12171.25,15364.34,1.0
318,358.0,12155.84,15364.96,1.0
318,359.0,12139.69,15365.28,1.0
318,360.0,12123.97,15365.39,1.0
318,361.0,12108.58,15365.49,1.0
318,362.0,12093.47,15365.59,1.0
318,363.0,12078.22,15365.69,1.0
318,364.0,12063.01,15365.79,1.0
318,365.0,12047.8,15365.9,1.0
318,366.0,12033.01,15365.99,1.0
318,367.0,12022.72,15366.06,1.0
318,368.0,12016.91,15366.1,1.0
318,369.0,12010.36,15367.07,1.0
318,370.0,12008.09,15371.46,1.0
318,371.0,12008.04,15372.16,1.0
318,372.0,12008.04,15372.34,1.0
318,373.0,12008.04,15372.37,1.0
318,374.0,12008.04,15372.38,1.0
318,375.0,12007.72,15374.41,1.0
318,376.0,12006.13,15378.31,1.0
318,377.0,12001.64,15380.87,1.0
318,378.0,11998.24,15381.32,1.0
318,379.0,11995.73,15381.39,1.0
318,380.0,11990.97,15381.51,1.0
318,381.0,11990.02,15381.54,1.0
318,382.0,11990.01,15381.54,1.0
318,383.0,11990.01,15381.54,1.0
318,384.0,11990.01,15381.54,1.0
318,385.0,11987.71,15381.28,1.0
318,386.0,11983.6,15379.69,1.0
318,387.0,11981.35,15373.97,1.0
318,388.0,11981.63,15365.81,1.0
318,389.0,11982.23,15355.4,1.0
318,390.0,11982.93,15343.55,1.0
318,391.0,11983.75,15329.54,1.0
318,392.0,11984.66,15313.97,1.0
318,393.0,11985.67,15296.57,1.0
318,394.0,11986.7,15278.93,1.0
318,395.0,11987.49,15265.54,1.0
318,396.0,11988.37,15250.37,1.0
318,397.0,11989.18,15233.74,1.0
318,398.0,11989.97,15214.55,1.0
318,399.0,11990.84,15193.38,1.0
318,400.0,11991.81,15169.75,1.0
318,401.0,11992.88,15143.58,1.0
318,402.0,11993.91,15118.6,1.0
318,403.0,11994.96,15092.94,1.0
318,404.0,11996.0,15067.63,1.0
318,405.0,11996.65,15042.24,1.0
318,406.0,11997.13,15016.44,1.0
318,407.0,11997.61,14991.05,1.0
318,408.0,11998.09,14965.4,1.0
318,409.0,11998.56,14940.44,1.0
318,410.0,11999.04,14914.99,1.0
318,411.0,11999.53,14889.04,1.0
318,412.0,12000.0,14862.99,1.0
318,413.0,12000.33,14837.73,1.0
318,414.0,12000.64,14812.19,1.0
318,415.0,12000.94,14786.43,1.0
318,416.0,11999.37,14761.1,1.0
318,417.0,11996.45,14735.93,1.0
318,418.0,11991.99,14710.41,1.0
318,419.0,11982.87,14685.98,1.0
318,420.0,11973.91,14661.98,1.0
318,421.0,11958.51,14640.85,1.0
318,422.0,11943.54,14620.91,1.0
318,423.0,11927.59,14602.67,1.0
318,424.0,11914.36,14588.03,1.0
318,425.0,11904.14,14576.73,1.0
318,426.0,11896.94,14568.77,1.0
318,427.0,11893.16,14563.78,1.0
318,428.0,11892.81,14562.05,1.0
318,429.0,11893.42,14557.87,1.0
318,430.0,11897.86,14553.14,1.0
318,431.0,11904.48,14547.58,1.0
318,432.0,11912.64,14540.74,1.0
318,433.0,11922.49,14532.47,1.0
318,434.0,11934.18,14522.67,1.0
318,435.0,11947.84,14511.2,1.0
318,436.0,11963.5,14498.06,1.0
318,437.0,11981.05,14483.33,1.0
318,438.0,11999.92,14467.5,1.0
318,439.0,12019.48,14451.08,1.0
318,440.0,12038.72,14434.94,1.0
318,441.0,12058.59,14418.27,1.0
318,442.0,12078.34,14401.69,1.0
318,443.0,12098.34,14384.91,1.0
318,444.0,12117.72,14368.65,1.0
318,445.0,12136.77,14352.48,1.0
318,446.0,12155.52,14335.94,1.0
318,447.0,12172.71,14320.71,1.0
318,448.0,12186.53,14308.47,1.0
318,449.0,12195.19,14298.04,1.0
318,450.0,12198.22,14285.01,1.0
318,451.0,12206.9,14273.17,1.0
318,452.0,12219.99,14262.26,1.0
318,453.0,12233.74,14250.78,1.0
318,454.0,12244.33,14241.95,1.0
318,455.0,12252.97,14234.75,1.0
318,456.0,12255.51,14227.52,1.0
318,457.0,12256.25,14217.65,1.0
318,458.0,12257.13,14205.85,1.0
318,459.0,12258.14,14192.33,1.0
318,460.0,12259.27,14177.27,1.0
318,461.0,12260.53,14160.36,1.0
318,462.0,12261.63,14145.64,1.0
318,463.0,12261.73,14135.42,1.0
318,464.0,12255.34,14127.12,1.0
318,465.0,12246.72,14117.2,1.0
318,466.0,12236.68,14105.66,1.0
318,467.0,12225.68,14093.0,1.0
318,468.0,12213.6,14078.85,1.0
318,469.0,12203.42,14061.83,1.0
318,470.0,12195.62,14048.62,1.0
318,471.0,12190.11,14039.28,1.0
318,472.0,12186.88,14033.82,1.0
318,473.0,12182.5,14026.24,1.0
318,474.0,12177.04,14016.88,1.0
318,475.0,12168.93,14006.52,1.0
318,476.0,12158.69,13994.6,1.0
318,477.0,12147.15,13981.18,1.0
318,478.0,12134.44,13966.4,1.0
318,479.0,12120.44,13950.11,1.0
318,480.0,12105.16,13932.34,1.0
318,481.0,12088.3,13912.72,1.0
318,482.0,12070.36,13891.89,1.0
318,483.0,12053.78,13872.78,1.0
318,484.0,12039.38,13856.18,1.0
318,485.0,12027.93,13842.98,1.0
318,486.0,12019.43,13833.18,1.0
318,487.0,12013.87,13826.78,1.0
318,488.0,12011.2,13823.7,1.0
318,489.0,12010.75,13823.18,1.0
318,490.0,12010.74,13823.17,1.0
318,491.0,12010.73,13823.17,1.0
318,492.0,12010.73,13823.17,1.0
318,493.0,12010.73,13823.17,1.0
318,494.0,12010.73,13823.17,1.0
318,495.0,12010.73,13823.17,1.0
318,496.0,12010.73,13823.17,1.0
318,497.0,12010.73,13823.17,1.0
318,498.0,12010.73,13823.17,1.0
318,499.0,12010.73,13823.17,1.0
318,500.0,12010.73,13823.17,1.0
318,501.0,12010.73,13823.17,1.0
318,502.0,12010.73,13823.17,1.0
318,503.0,12010.73,13823.17,1.0
318,504.0,12010.73,13823.17,1.0
